Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit Score,Has Credit Card,Is Active Member,Age,Total_Income,EMI,Loan_Income_Percentage,Predicted,Ethical_Audit_Flag
LP001370,Male,No,0,Not Graduate,,7333,0.0,120.0,360.0,1.0,Rural,0,343,1,0,24,7333.0,333.3333333333333,0.04545661166416655,1,Compliant
LP002626,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,1,641,1,1,32,5492.0,522.2222222222222,0.09508780448328881,1,Compliant
LP002424,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,0.0,Rural,1,396,1,1,21,15666.0,583.3333333333334,0.03723562704795949,1,Compliant
LP001903,Male,Yes,0,Graduate,No,3993,3274.0,207.0,360.0,1.0,Semiurban,1,815,0,1,44,7267.0,575.0,0.07912481078849594,1,Compliant
LP001497,Male,Yes,2,Graduate,No,5042,2083.0,185.0,360.0,1.0,Rural,0,641,1,1,25,7125.0,513.8888888888889,0.07212475633528266,1,Compliant
LP001788,Female,No,0,Graduate,Yes,3463,0.0,122.0,360.0,0.0,Urban,1,376,0,0,55,3463.0,338.8888888888889,0.09785991593672795,1,Compliant
LP002529,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,1,669,1,0,64,8450.0,766.6666666666666,0.09072978303747534,1,Compliant
LP002119,Male,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,1,675,1,0,51,5783.0,438.8888888888889,0.07589294291697889,1,Compliant
LP002847,Male,Yes,,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,0,694,0,0,30,6567.0,458.3333333333333,0.06979341150195421,0,Compliant
LP002740,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,1,501,1,0,38,6417.0,872.2222222222222,0.1359236749606081,1,Compliant
LP002262,Male,Yes,3+,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,1,491,1,1,33,9504.0,763.8888888888889,0.08037551440329219,1,Compliant
LP002024,,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,0,473,0,1,26,4316.0,441.6666666666667,0.10233240654927403,0,Flag: Young Adult Rejected w/ Good Credit
LP001002,Male,No,0,Graduate,No,5849,0.0,,360.0,1.0,Urban,1,372,0,1,48,5849.0,0.0,0.0,1,Compliant
LP002297,Male,No,0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,1,448,0,1,41,22500.0,286.1111111111111,0.012716049382716048,0,Compliant
LP001552,Male,Yes,0,Graduate,No,4583,5625.0,255.0,360.0,1.0,Semiurban,1,308,0,1,54,10208.0,708.3333333333334,0.06939002089864159,1,Compliant
LP001888,Female,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,1,427,1,0,28,3237.0,83.33333333333333,0.025744001647616106,1,Compliant
LP001241,Female,No,0,Graduate,No,4300,0.0,136.0,360.0,0.0,Semiurban,0,518,1,1,28,4300.0,377.77777777777777,0.08785529715762273,0,Compliant
LP001036,Female,No,0,Graduate,No,3510,0.0,76.0,360.0,0.0,Urban,0,684,1,0,42,3510.0,211.11111111111111,0.06014561570117126,0,Compliant
LP001925,Female,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,0,373,1,1,55,4317.0,330.0,0.07644197359277276,1,Compliant
LP001572,Male,Yes,0,Graduate,No,9323,0.0,75.0,180.0,1.0,Urban,1,725,0,1,57,9323.0,416.6666666666667,0.04469233794558261,1,Compliant
LP002659,Male,Yes,3+,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,1,675,1,1,59,6894.0,416.6666666666667,0.06043902910743642,1,Compliant
LP001788,Female,No,0,Graduate,Yes,3463,0.0,122.0,360.0,0.0,Urban,1,517,0,0,41,3463.0,338.8888888888889,0.09785991593672795,1,Compliant
LP001493,Male,Yes,2,Not Graduate,No,4200,1430.0,129.0,360.0,1.0,Rural,0,664,1,1,62,5630.0,358.3333333333333,0.06364712847838958,1,Compliant
LP001925,Female,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,0,805,0,0,20,4317.0,330.0,0.07644197359277276,1,Compliant
LP002281,Male,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,1,368,1,1,18,4492.0,263.8888888888889,0.05874641337686752,1,Compliant
LP001098,Male,Yes,0,Graduate,No,3500,1667.0,114.0,360.0,1.0,Semiurban,1,445,0,1,21,5167.0,316.6666666666667,0.06128636862137927,1,Compliant
LP002377,Female,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,1,440,0,0,33,8624.0,416.6666666666667,0.0483147804576376,1,Compliant
LP002588,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.0,Urban,1,728,0,1,37,7482.0,9250.0,1.2363004544239509,1,Flag: Approved w/ Poor Credit & High EMI
LP002209,Female,No,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,1,471,0,1,43,4223.0,305.55555555555554,0.07235509248296366,1,Compliant
LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,1,304,0,0,21,3981.0,261.1111111111111,0.06558932708141449,1,Compliant
LP002533,Male,Yes,2,Graduate,No,2947,1603.0,,360.0,1.0,Urban,0,312,0,0,62,4550.0,0.0,0.0,1,Compliant
LP001357,Male,,,Graduate,No,3816,754.0,160.0,360.0,1.0,Urban,1,408,0,1,56,4570.0,444.44444444444446,0.09725261366399222,1,Compliant
LP002305,Female,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,1,678,0,0,21,4547.0,319.44444444444446,0.07025389145468319,1,Compliant
LP002224,Male,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,0,802,0,1,39,3069.0,147.91666666666666,0.048197024003475614,1,Compliant
LP002024,,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,0,668,0,0,36,4316.0,441.6666666666667,0.10233240654927403,0,Compliant
LP002544,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,1,328,1,0,34,4394.0,363.8888888888889,0.08281494967885501,1,Compliant
LP002502,Female,Yes,2,Not Graduate,,210,2917.0,98.0,360.0,1.0,Semiurban,1,738,1,1,29,3127.0,272.22222222222223,0.08705539565789007,1,Compliant
LP001011,Male,Yes,2,Graduate,Yes,5417,4196.0,267.0,360.0,1.0,Urban,1,364,0,1,32,9613.0,741.6666666666666,0.07715246714518534,1,Compliant
LP002209,Female,No,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,1,313,0,0,42,4223.0,305.55555555555554,0.07235509248296366,1,Compliant
LP002187,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,0,671,0,0,35,2500.0,200.0,0.08,1,Compliant
LP001726,Male,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,1,391,1,0,35,5502.0,363.8888888888889,0.06613756613756615,1,Compliant
LP001720,Male,Yes,3+,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,1,641,0,1,53,4833.0,277.77777777777777,0.05747522817665586,1,Compliant
LP001924,Male,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,1,343,0,0,42,6211.0,247.22222222222223,0.03980393209180844,1,Compliant
LP002443,Male,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,0,426,0,0,59,5050.0,416.6666666666667,0.08250825082508251,0,Compliant
LP001207,Male,Yes,0,Not Graduate,Yes,2609,3449.0,165.0,180.0,0.0,Rural,0,609,0,1,58,6058.0,916.6666666666666,0.1513150654781556,0,Compliant
LP002263,Male,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,0.0,Urban,1,490,0,1,45,4698.0,333.3333333333333,0.07095217823187172,1,Compliant
LP001665,Male,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,0,316,1,1,20,5708.0,472.22222222222223,0.08272989176983571,1,Compliant
LP001693,Female,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,1,419,0,1,19,3244.0,222.22222222222223,0.06850253459377997,1,Compliant
LP001673,Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0,763,0,1,39,11000.0,230.55555555555554,0.02095959595959596,1,Compliant
LP002582,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,1,322,0,1,63,17263.0,625.0,0.03620459943231188,1,Compliant
LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,0,539,0,0,64,7383.0,519.4444444444445,0.07035682574081599,1,Compliant
LP002386,Male,No,0,Graduate,,12876,0.0,405.0,360.0,1.0,Semiurban,1,457,0,0,22,12876.0,1125.0,0.08737185461323392,1,Compliant
LP001241,Female,No,0,Graduate,No,4300,0.0,136.0,360.0,0.0,Semiurban,0,530,1,0,21,4300.0,377.77777777777777,0.08785529715762273,0,Compliant
LP001891,Male,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,1,766,1,1,58,11146.0,377.77777777777777,0.033893574177083954,1,Compliant
LP001325,Male,No,0,Not Graduate,No,3620,0.0,25.0,120.0,1.0,Semiurban,1,395,0,0,41,3620.0,208.33333333333334,0.05755064456721916,1,Compliant
LP001907,Male,Yes,0,Graduate,No,14583,0.0,436.0,360.0,1.0,Semiurban,1,574,1,0,50,14583.0,1211.111111111111,0.0830495173223007,1,Compliant
LP001610,Male,Yes,3+,Graduate,No,5516,11300.0,495.0,360.0,0.0,Semiurban,0,456,1,0,49,16816.0,1375.0,0.081767364414843,0,Compliant
LP001387,Female,Yes,0,Graduate,,2929,2333.0,139.0,360.0,1.0,Semiurban,1,456,0,0,61,5262.0,386.1111111111111,0.07337725410701465,1,Compliant
LP001653,Male,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,1,767,1,0,47,4885.0,133.33333333333334,0.02729443875810304,1,Compliant
LP002097,Male,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,1,691,0,0,57,6177.0,325.0,0.052614537801521775,1,Compliant
LP002347,Male,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,1,748,1,0,47,4663.0,383.3333333333333,0.08220744870970048,1,Compliant
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,1,636,0,0,25,3620.0,1285.7142857142858,0.3551696921862668,1,Compliant
LP002181,Male,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,0,795,1,1,24,6216.0,369.44444444444446,0.059434434434434434,1,Compliant
LP002958,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,1,700,1,1,31,7977.0,477.77777777777777,0.05989441867591548,1,Compliant
LP001896,Male,Yes,2,Graduate,No,3900,0.0,90.0,360.0,1.0,Semiurban,1,704,0,0,55,3900.0,250.0,0.0641025641025641,1,Compliant
LP001949,Male,Yes,3+,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,1,602,0,1,25,5666.0,305.55555555555554,0.05392791308781425,1,Compliant
LP001543,Male,Yes,1,Graduate,No,9538,0.0,187.0,360.0,1.0,Urban,1,536,1,0,30,9538.0,519.4444444444445,0.054460520491134874,1,Compliant
LP001532,Male,Yes,2,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,0,717,0,1,23,2281.0,313.8888888888889,0.1376102099469044,1,Compliant
LP002098,Male,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,1,754,1,0,36,2935.0,272.22222222222223,0.09275033125118304,1,Compliant
LP001497,Male,Yes,2,Graduate,No,5042,2083.0,185.0,360.0,1.0,Rural,0,596,1,0,49,7125.0,513.8888888888889,0.07212475633528266,1,Compliant
LP001900,Male,Yes,1,Graduate,No,2750,1842.0,115.0,360.0,1.0,Semiurban,1,789,0,0,25,4592.0,319.44444444444446,0.06956542779713512,1,Compliant
LP002106,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,1,813,1,0,22,9993.0,352.77777777777777,0.035302489520442085,1,Compliant
LP001334,Male,Yes,0,Not Graduate,No,4188,0.0,115.0,180.0,1.0,Semiurban,1,398,0,1,52,4188.0,638.8888888888889,0.1525522657327815,1,Compliant
LP001264,Male,Yes,3+,Not Graduate,Yes,3333,2166.0,130.0,360.0,0.0,Semiurban,1,649,1,0,41,5499.0,361.1111111111111,0.06566850538481744,1,Compliant
LP001228,Male,No,0,Not Graduate,No,3200,2254.0,126.0,180.0,0.0,Urban,0,846,1,0,37,5454.0,700.0,0.12834616795012835,0,Compliant
LP002804,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,1,377,0,0,42,6486.0,505.55555555555554,0.07794566073937026,1,Compliant
LP001931,Female,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,1,538,1,0,29,4124.0,319.44444444444446,0.07745985558788662,1,Compliant
LP001222,Female,No,0,Graduate,No,4166,0.0,116.0,360.0,0.0,Semiurban,0,635,0,0,42,4166.0,322.22222222222223,0.0773457086467168,0,Compliant
LP001043,Male,Yes,0,Not Graduate,No,7660,0.0,104.0,360.0,0.0,Urban,0,569,0,1,26,7660.0,288.8888888888889,0.037713954163040325,0,Compliant
LP002128,Male,Yes,2,Graduate,,2583,2330.0,125.0,360.0,1.0,Rural,1,338,1,1,63,4913.0,347.22222222222223,0.07067417509102834,1,Compliant
LP002141,Male,Yes,3+,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,1,507,0,0,56,4749.0,263.8888888888889,0.05556725392480289,1,Compliant
LP001586,Male,Yes,3+,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,0,505,0,0,21,3522.0,450.0,0.12776831345826234,0,Flag: Young Adult Rejected w/ Good Credit
LP001977,Male,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,1,720,0,1,46,3428.0,266.6666666666667,0.07779074290159471,1,Compliant
LP002586,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,1,626,0,1,34,4239.0,1250.0,0.2948808681292758,1,Compliant
LP001038,Male,Yes,0,Not Graduate,No,4887,0.0,133.0,360.0,1.0,Rural,0,341,1,0,30,4887.0,369.44444444444446,0.07559738990064344,1,Compliant
LP002370,Male,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,1,697,1,0,22,2717.0,333.3333333333333,0.12268433321064899,1,Compliant
LP001250,Male,Yes,3+,Not Graduate,No,4755,0.0,95.0,,0.0,Semiurban,0,714,1,1,40,4755.0,352.77777777777777,0.07419091015305526,0,Compliant
LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,1,693,0,1,30,4300.0,297.22222222222223,0.06912144702842378,1,Compliant
LP001682,Male,Yes,3+,Not Graduate,No,3992,0.0,,180.0,1.0,Urban,0,780,0,0,59,3992.0,0.0,0.0,0,Flag: Rejected w/ Good Credit & Low EMI
LP002237,Male,No,1,Graduate,,3667,0.0,113.0,180.0,1.0,Urban,1,712,0,1,33,3667.0,627.7777777777778,0.1711965578886768,1,Compliant
LP001657,Male,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,0,663,0,1,29,6033.0,444.44444444444446,0.07366889515074498,1,Compliant
LP001669,Female,No,0,Not Graduate,No,1907,2365.0,120.0,,1.0,Urban,1,484,1,1,35,4272.0,352.77777777777777,0.08257906783187682,1,Compliant
LP001931,Female,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,1,319,1,1,38,4124.0,319.44444444444446,0.07745985558788662,1,Compliant
LP002422,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,1,623,1,0,38,37719.0,422.22222222222223,0.011193886959416269,1,Compliant
LP001491,Male,Yes,2,Graduate,Yes,3316,3500.0,88.0,360.0,1.0,Urban,1,300,0,0,43,6816.0,244.44444444444446,0.035863328116849245,1,Compliant
LP002209,Female,No,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,1,726,0,0,60,4223.0,305.55555555555554,0.07235509248296366,1,Compliant
LP002387,Male,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,1,597,0,0,43,4765.0,397.22222222222223,0.08336248105398159,1,Compliant
LP001003,Male,Yes,1,Graduate,No,4583,1508.0,128.0,360.0,1.0,Rural,0,796,1,0,48,6091.0,355.55555555555554,0.05837392145059195,1,Compliant
LP002361,Male,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,1,310,0,1,50,3539.0,277.77777777777777,0.07849047125678943,1,Compliant
LP002197,Male,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,1,802,1,0,58,5185.0,430.55555555555554,0.08303867995285545,1,Compliant
LP001146,Female,Yes,0,Graduate,No,2645,3440.0,120.0,360.0,0.0,Urban,0,762,1,1,21,6085.0,333.3333333333333,0.05477951246233908,0,Compliant
LP001326,Male,No,0,Graduate,,6782,0.0,,360.0,0.0,Urban,0,425,0,1,42,6782.0,0.0,0.0,1,Compliant
LP001032,Male,No,0,Graduate,No,4950,0.0,125.0,360.0,1.0,Urban,1,833,0,1,20,4950.0,347.22222222222223,0.07014590347923681,1,Compliant
LP001807,Male,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,1,697,1,1,59,7550.0,300.0,0.039735099337748346,1,Compliant
LP001688,Male,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,1,516,0,0,64,4583.0,375.0,0.08182413266419376,1,Compliant
LP002205,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,0,795,0,1,42,5049.0,616.6666666666666,0.12213639664620056,0,Compliant
LP002043,Female,No,1,Graduate,No,3541,0.0,112.0,360.0,0.0,Semiurban,1,427,0,1,24,3541.0,311.1111111111111,0.08785967554676959,1,Compliant
LP002053,Male,Yes,3+,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,1,845,1,0,61,4531.0,344.44444444444446,0.07601951985090366,1,Compliant
LP001699,Male,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,1,381,1,1,59,2479.0,163.88888888888889,0.0661108870064094,1,Compliant
LP002682,Male,Yes,,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,0,389,1,0,31,4874.0,341.6666666666667,0.07009984954178636,0,Compliant
LP002731,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,1,304,1,1,34,18165.0,347.22222222222223,0.01911490350796709,1,Compliant
LP001844,Male,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,0,578,1,1,52,16250.0,533.3333333333334,0.03282051282051282,0,Compliant
LP002143,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,1,801,0,1,24,2928.0,361.1111111111111,0.12333029751062537,1,Compliant
LP001345,Male,Yes,2,Not Graduate,No,4288,3263.0,133.0,180.0,1.0,Urban,1,696,0,1,40,7551.0,738.8888888888889,0.09785311732073751,1,Compliant
LP002493,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,0,619,1,0,36,4166.0,272.22222222222223,0.06534378833946765,0,Compliant
LP001264,Male,Yes,3+,Not Graduate,Yes,3333,2166.0,130.0,360.0,0.0,Semiurban,1,752,1,1,39,5499.0,361.1111111111111,0.06566850538481744,1,Compliant
LP002113,Female,No,3+,Not Graduate,No,1830,0.0,,360.0,0.0,Urban,0,392,1,1,57,1830.0,0.0,0.0,0,Compliant
LP002272,Male,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.0,Semiurban,1,311,1,0,53,3760.0,375.0,0.09973404255319149,1,Compliant
LP001516,Female,Yes,2,Graduate,No,14866,0.0,70.0,360.0,1.0,Urban,1,655,1,0,42,14866.0,194.44444444444446,0.01307980925901012,1,Compliant
LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,0,471,0,1,26,7859.0,733.3333333333334,0.09331127794036562,0,Compliant
LP002387,Male,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,1,385,0,1,52,4765.0,397.22222222222223,0.08336248105398159,1,Compliant
LP001018,Male,Yes,2,Graduate,No,4006,1526.0,168.0,360.0,1.0,Urban,1,834,0,1,36,5532.0,466.6666666666667,0.08435767654856592,1,Compliant
LP001325,Male,No,0,Not Graduate,No,3620,0.0,25.0,120.0,1.0,Semiurban,1,605,0,0,61,3620.0,208.33333333333334,0.05755064456721916,1,Compliant
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,1,775,0,0,28,15114.0,1333.3333333333333,0.08821842882978254,1,Compliant
LP001005,Male,Yes,0,Graduate,Yes,3000,0.0,66.0,360.0,1.0,Urban,1,409,1,1,31,3000.0,183.33333333333334,0.061111111111111116,1,Compliant
LP001034,Male,No,1,Not Graduate,No,3596,0.0,100.0,240.0,0.0,Urban,1,668,0,0,19,3596.0,416.6666666666667,0.11586948461253245,1,Compliant
LP001385,Male,No,0,Graduate,No,5316,0.0,136.0,360.0,1.0,Urban,1,511,1,1,35,5316.0,377.77777777777777,0.07106429228325391,1,Compliant
LP002990,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,0,758,0,0,41,4583.0,369.44444444444446,0.08061192329139089,0,Compliant
LP002684,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,0,504,1,1,54,3400.0,263.8888888888889,0.07761437908496732,1,Compliant
LP002398,Male,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,1,720,0,0,37,3777.0,138.88888888888889,0.03677227664519166,1,Compliant
LP001883,Female,No,0,Graduate,,3418,0.0,135.0,360.0,1.0,Rural,0,470,0,1,56,3418.0,375.0,0.10971328262141604,0,Flag: Female Rejected w/ Good Credit
LP001264,Male,Yes,3+,Not Graduate,Yes,3333,2166.0,130.0,360.0,0.0,Semiurban,1,848,0,0,18,5499.0,361.1111111111111,0.06566850538481744,1,Compliant
LP001574,Male,Yes,0,Graduate,No,3707,3166.0,182.0,,1.0,Rural,1,422,1,1,44,6873.0,352.77777777777777,0.05132806311330973,1,Compliant
LP002872,,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,0,726,0,1,58,5297.0,377.77777777777777,0.07131919535166656,0,Compliant
LP001326,Male,No,0,Graduate,,6782,0.0,,360.0,0.0,Urban,0,376,0,0,38,6782.0,0.0,0.0,1,Compliant
LP001636,Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,1,693,0,1,54,4600.0,405.55555555555554,0.08816425120772947,1,Compliant
LP001519,Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,0,794,0,1,26,11666.0,625.0,0.053574489970855475,1,Compliant
LP002448,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,0,766,1,1,64,5681.0,413.8888888888889,0.0728549355551644,0,Compliant
LP001448,,Yes,3+,Graduate,No,23803,0.0,370.0,360.0,1.0,Rural,1,355,0,1,28,23803.0,1027.7777777777778,0.04317849757500222,1,Compliant
LP002129,Male,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,1,575,0,0,19,4957.0,444.44444444444446,0.089659964584314,1,Compliant
LP001316,Male,Yes,0,Graduate,No,2958,2900.0,131.0,360.0,1.0,Semiurban,1,555,0,0,59,5858.0,363.8888888888889,0.0621182807935966,1,Compliant
LP002562,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.0,Urban,1,608,0,0,49,6464.0,516.6666666666666,0.07992986798679867,1,Compliant
LP002008,Male,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,0.0,Rural,1,320,0,0,25,5746.0,1714.2857142857142,0.2983441897469047,1,Compliant
LP001531,Male,No,0,Graduate,No,9166,0.0,244.0,360.0,1.0,Urban,0,665,0,1,24,9166.0,677.7777777777778,0.07394477174097511,1,Compliant
LP002943,Male,No,,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,0,539,0,1,32,2987.0,244.44444444444446,0.08183610460142098,0,Compliant
LP001507,Male,Yes,0,Graduate,No,2698,2034.0,122.0,360.0,1.0,Semiurban,1,383,1,0,21,4732.0,338.8888888888889,0.07161641777026392,1,Compliant
LP001356,Male,Yes,0,Graduate,No,4652,3583.0,,360.0,1.0,Semiurban,1,680,0,0,30,8235.0,0.0,0.0,1,Compliant
LP001398,Male,No,0,Graduate,,5050,0.0,118.0,360.0,1.0,Semiurban,1,791,0,1,52,5050.0,327.77777777777777,0.06490649064906491,1,Compliant
LP001639,Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,1,784,1,0,25,3625.0,300.0,0.08275862068965517,1,Compliant
LP001256,Male,No,0,Graduate,No,3750,4750.0,176.0,360.0,1.0,Urban,0,709,0,1,53,8500.0,488.8888888888889,0.05751633986928105,1,Compliant
LP002928,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,1,494,1,0,38,6416.0,311.1111111111111,0.0484898863951233,1,Compliant
LP001954,Female,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,1,755,0,0,55,4666.0,375.0,0.0803686240891556,1,Compliant
LP001207,Male,Yes,0,Not Graduate,Yes,2609,3449.0,165.0,180.0,0.0,Rural,0,770,1,1,20,6058.0,916.6666666666666,0.1513150654781556,0,Compliant
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,1,801,1,0,19,7101.0,277.77777777777777,0.03911812107840836,1,Compliant
LP002036,Male,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,0.0,Urban,1,619,1,0,47,4192.0,244.44444444444446,0.058312128922815946,1,Compliant
LP001825,Male,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,1,459,0,1,42,3677.0,250.0,0.06799020940984499,1,Compliant
LP001865,Male,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,0.0,Urban,1,748,1,1,22,10333.0,916.6666666666666,0.08871253911416498,1,Compliant
LP001750,Male,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,1,395,0,0,59,6250.0,355.55555555555554,0.056888888888888885,1,Compliant
LP002459,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,1,796,0,1,56,4301.0,327.77777777777777,0.07620966700250588,1,Compliant
LP002318,Female,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,0,474,0,0,25,3867.0,172.22222222222223,0.044536390541045315,1,Compliant
LP001814,Male,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,1,782,0,0,50,9703.0,311.1111111111111,0.032063393910245395,1,Compliant
LP001421,Male,Yes,0,Graduate,No,5568,2142.0,175.0,360.0,1.0,Rural,0,327,0,1,55,7710.0,486.1111111111111,0.0630494307537109,1,Compliant
LP001087,Female,No,2,Graduate,,3750,2083.0,120.0,360.0,1.0,Semiurban,1,392,0,1,20,5833.0,333.3333333333333,0.05714612263557917,1,Compliant
LP002821,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,1,484,1,1,56,5800.0,366.6666666666667,0.06321839080459771,1,Compliant
LP002130,Male,Yes,,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,0,465,1,1,41,6753.0,422.22222222222223,0.06252365203942281,0,Compliant
